School_ID,State,Year,Subject,ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value,start_year,author_processed,type_processed,decade,corpus,recency_score,popularity_score,title_google,subtitle,authors,publisher,published_date,description,page_count,categories,average_rating,ratings_count,language
6,VIC,7,MATHEMATICS,9781108772716,209427727.0,"Essential mathematics for the Victorian Curriculum /  David Greenwood, Sara Woolley, Jenny Goodman, Jennifer Vaughan, Stuart Palmer","Greenwood, David Michael, 1970-",2016-2024,"Book/Illustrated, Book",10.703790664672852,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2899714736-t,2016.0,"Greenwood, David Michael, 1970-",Book/Illustrated,2010.0,"9781108772716 Essential mathematics for the Victorian Curriculum /  David Greenwood, Sara Woolley, Jenny Goodman, Jennifer Vaughan, Stuart Palmer Greenwood, David Michael, 1970- Book/Illustrated",0.9891304347826086,0.1668051398839018,Essential Mathematics for the Victorian Curriculum Year 8 Second Edition,Print Bundle (textbook and Hotmaths),,,2019,,,,,,en
6,VIC,7,MATHEMATICS,9781108772716,209427727.0,"Essential mathematics for the Victorian Curriculum /  David Greenwood, Sara Woolley, Jenny Goodman, Jennifer Vaughan, Stuart Palmer","Greenwood, David Michael, 1970-",2016-2024,"Book/Illustrated, Book",10.703790664672852,very relevant,url,restricted,https://nla.gov.au/nla.obj-2899714736,2016.0,"Greenwood, David Michael, 1970-",Book/Illustrated,2010.0,"9781108772716 Essential mathematics for the Victorian Curriculum /  David Greenwood, Sara Woolley, Jenny Goodman, Jennifer Vaughan, Stuart Palmer Greenwood, David Michael, 1970- Book/Illustrated",0.9891304347826086,0.1668051398839018,Essential Mathematics for the Victorian Curriculum Year 8 Second Edition,Print Bundle (textbook and Hotmaths),,,2019,,,,,,en
6,VIC,7,MATHEMATICS,9781108772716,235592960.0,Essential Mathematics for the Victorian Curriculum Year 8 Second Edition : print bundle (textbook and hotmaths) / Cambridge University Press,,2019,Book,6.004440307617188,very relevant,,,,2019.0,Unknown,Book,2010.0,9781108772716 Essential Mathematics for the Victorian Curriculum Year 8 Second Edition : print bundle (textbook and hotmaths) / Cambridge University Press Book,0.9927536231884058,0.0,Essential Mathematics for the Victorian Curriculum Year 8 Second Edition,Print Bundle (textbook and Hotmaths),,,2019,,,,,,en
6,VIC,7,MATHEMATICS,9781108772716,238730357.0,Essential Mathematics for the Victorian Curriculum Year 8,"Greenwood, David Michael, 1970-",2019,Book,6.004440307617188,very relevant,,,,2019.0,"Greenwood, David Michael, 1970-",Book,2010.0,"9781108772716 Essential Mathematics for the Victorian Curriculum Year 8 Greenwood, David Michael, 1970- Book",0.9927536231884058,0.0,Essential Mathematics for the Victorian Curriculum Year 8 Second Edition,Print Bundle (textbook and Hotmaths),,,2019,,,,,,en
6,VIC,7,ENGLISH,9780435121006,18143035.0,The enchanted island :  stories from Shakespeare /  Ian Serraillier ; illustrated by Peter Farmer,"Serraillier, Ian",1964-1981,"Book, Book/Illustrated, Audio book, Book/Braille",9.286694526672363,very relevant,url,restricted,http://openlibrary.org/books/OL22601186M,1964.0,"Serraillier, Ian",Book/Illustrated,1960.0,"9780435121006 The enchanted island :  stories from Shakespeare /  Ian Serraillier ; illustrated by Peter Farmer Serraillier, Ian Book/Illustrated",0.9263285024154588,0.1165048001415784,The Enchanted Island,Stories from Shakespeare,Ian Serraillier,Heinemann Educational Publishers,1966-10-01,"""A collection of eleven extracts"" -- Half t.p.",201.0,,3.0,2.0,en
6,VIC,7,ENGLISH,9780435121006,10816806.0,The enchanted island [Ian Serraillier],"Serraillier, Ian",1900-1991,"Book, Book/Illustrated, Audio book, Book/Braille",6.751034259796143,very relevant,,,,1900.0,"Serraillier, Ian",Book/Illustrated,1900.0,"9780435121006 The enchanted island [Ian Serraillier] Serraillier, Ian Book/Illustrated",0.8490338164251208,0.0265006222493511,The Enchanted Island,Stories from Shakespeare,Ian Serraillier,Heinemann Educational Publishers,1966-10-01,"""A collection of eleven extracts"" -- Half t.p.",201.0,,3.0,2.0,en
6,VIC,7,ENGLISH,9781458650412,211391380.0,"Focus on English. a language, literature and literacy course / Rex Sadler, Sandra Sadler, Viv Winter","Sadler, R. K. (Rex Kevin)",2015-2017,"Book/Illustrated, Book",9.286694526672363,very relevant,,,,2015.0,"Sadler, R. K. (Rex Kevin)",Book/Illustrated,2010.0,"9781458650412 Focus on English. a language, literature and literacy course / Rex Sadler, Sandra Sadler, Viv Winter Sadler, R. K. (Rex Kevin) Book/Illustrated",0.9879227053140096,0.1165048001415784,Focus on English 7 Student Book,,"R. K. Sadler, Rex Sadler Viv Winter, Sandra Sadler",,2015-02-19,,200.0,English language,,,en
6,VIC,7,ENGLISH,9781458650412,195721646.0,Focus on English 7,Rex Sadler,2015,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2015.0,Rex Sadler,Book/Illustrated,2010.0,9781458650412 Focus on English 7 Rex Sadler Book/Illustrated,0.9879227053140096,0.0378405428998647,Focus on English 7 Student Book,,"R. K. Sadler, Rex Sadler Viv Winter, Sandra Sadler",,2015-02-19,,200.0,English language,,,en
6,VIC,7,SCIENCE,9798708474995,,,,,,,,,,,,Unknown,Unknown,,9798708474995,0.5,0.5,A4 Exercise Book 8mm Ruled,Lined Paper Notebook for School / Study | 100 Pages | Dinosaur Cover,Lennox Mayne,,2021-02-12,A4 (210 × 297 mm / 8.3 × 11.7 inches) 8mm rules 100 pages Without margin 220 gsm matte cover 90 gsm white text pages Perfect bound,100.0,,,,en
6,VIC,7,ENGLISH,9780140366204,7010481.0,The cay /  Theodore Taylor,"Taylor, Theodore, 1922-",1900-2015,"Book, Audio book, Book/Illustrated, Book/Braille, Book/Large print",15.54868507385254,very relevant,url,restricted,http://openlibrary.org/books/OL5683577M,1900.0,"Taylor, Theodore, 1922-",Book/Illustrated,1900.0,"9780140366204 The cay /  Theodore Taylor Taylor, Theodore, 1922- Book/Illustrated",0.8490338164251208,0.3387764185166133,The Cay,,Theodore Taylor,"Penguin Books, Limited (UK)",1994,"The ship carrying Phillip and his mother is sunk. Phillip finds himself blind and adrift on a raft with an old, black seaman and a cat. Phillip's dependence on the wise old Timothy and their struggle to stay alive on a deserted Cay, with no food and no water, make this a truly gripping survival story.",121.0,Aboriginal Australians,,,en
6,VIC,7,ENGLISH,9780140366204,28851402.0,[Aboriginal reconciliation],Council for Aboriginal Reconciliation (Australia),1991-1996,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,1991.0,Council for Aboriginal Reconciliation (Australia),Book/Illustrated,1990.0,9780140366204 [Aboriginal reconciliation] Council for Aboriginal Reconciliation (Australia) Book/Illustrated,0.9589371980676328,0.0139869515170873,The Cay,,Theodore Taylor,"Penguin Books, Limited (UK)",1994,"The ship carrying Phillip and his mother is sunk. Phillip finds himself blind and adrift on a raft with an old, black seaman and a cat. Phillip's dependence on the wise old Timothy and their struggle to stay alive on a deserted Cay, with no food and no water, make this a truly gripping survival story.",121.0,Aboriginal Australians,,,en
11,QLD,7,ENGLISH,9780987215925,245287093.0,How to write what you want to say ... in the secondary years : a guide for secondary students who know what they want  to say but can't find the words / Patricia Hipwell,"Hipwell, Patricia",2020,Book,9.763036727905272,very relevant,,,,2020.0,"Hipwell, Patricia",Book,2020.0,"9780987215925 How to write what you want to say ... in the secondary years : a guide for secondary students who know what they want  to say but can't find the words / Patricia Hipwell Hipwell, Patricia Book",0.9939613526570048,0.1334127387867497,How to write what you want to say ... in the secondary years,a guide for secondary students who know what they want to say but can’t find the words,"Patricia Hipwell, Katie Lawry AE",Boolarong Press,2020-07,"Students who struggle with putting their ideas into writing need the language that mature writers use. This book provides that language in the form of sentence starters and connectives. How to write what you want to say … in the secondary years: a guide for secondary students who know what they want to say but can’t find the words provides parents, teachers and students with a unique tool for improving writing and suits students in secondary years.",20.0,Juvenile Nonfiction,,,en
11,QLD,7,ENGLISH,9780195528046,38033401.0,"English skills builder / Mary Manning, Margaret McKenzie, Michael Horne","Manning, Mary",2010-2015,"Book, Book/Illustrated",10.45471477508545,very relevant,url,restricted,http://www.oxforddigital.com.au,2010.0,"Manning, Mary",Book/Illustrated,2010.0,"9780195528046 English skills builder / Mary Manning, Margaret McKenzie, Michael Horne Manning, Mary Book/Illustrated",0.9818840579710144,0.1579641011343745,English Skills Builder 1,,"Mary Manning, Margaret McKenzie, Michael Horne",,2013,"The Australian Curriculum edition of the English Skills Builder series sees these best-selling skills resources fully revised to address the three English strands of Language, Literacy and Literature. Designed to complement any English program, this series will teach and reinforce the skills that students need at junior secondary level. Each workbook is divided into 50 units, and content explores different aspects of language use as well as different text types and genres. The English Skills Builder series are now accompanied by digital obooks for the first time. The obook is a cloud-based web-book available anywhere, anytime, on any device, navigated by topic or by 'page view'. As well as containing the student text, the obook offers additional Enriching Literature units focusing on texts relevant to the cross-curriculum priorities, as well as popular classic and contemporary texts.For all related titles in this series, please click here",150.0,English language,,,en
11,QLD,7,ENGLISH,9780195528046,37807072.0,"English skills builder 1 / Mary Manning, Margaret McKenzie, Michael Horne","Manning, Mary",2010-2013,"Book/Illustrated, Book",9.286694526672363,very relevant,url,restricted,http://www.oxforddigital.com.au,2010.0,"Manning, Mary",Book/Illustrated,2010.0,"9780195528046 English skills builder 1 / Mary Manning, Margaret McKenzie, Michael Horne Manning, Mary Book/Illustrated",0.9818840579710144,0.1165048001415784,English Skills Builder 1,,"Mary Manning, Margaret McKenzie, Michael Horne",,2013,"The Australian Curriculum edition of the English Skills Builder series sees these best-selling skills resources fully revised to address the three English strands of Language, Literacy and Literature. Designed to complement any English program, this series will teach and reinforce the skills that students need at junior secondary level. Each workbook is divided into 50 units, and content explores different aspects of language use as well as different text types and genres. The English Skills Builder series are now accompanied by digital obooks for the first time. The obook is a cloud-based web-book available anywhere, anytime, on any device, navigated by topic or by 'page view'. As well as containing the student text, the obook offers additional Enriching Literature units focusing on texts relevant to the cross-curriculum priorities, as well as popular classic and contemporary texts.For all related titles in this series, please click here",150.0,English language,,,en
13,NT,7,ENGLISH,9781488610622,38423031.0,"Pearson English. Leanne Matheson, Mark Stracey","Matheson, Leanne",2010-2015,"Book, Book/Illustrated",13.650435447692873,very relevant,,,,2010.0,"Matheson, Leanne",Book/Illustrated,2010.0,"9781488610622 Pearson English. Leanne Matheson, Mark Stracey Matheson, Leanne Book/Illustrated",0.9818840579710144,0.271397361760242,Pearson English 7 Second Edition Activity Book,,Mark & Matheson Stracey,,2015-08-31,"The Second Edition of the Pearson English 7 Activity Book offers updated texts, activities, design and coverage of the Australian Curriculum: English. It caters for students of all abilities, including students with English as an Additional Language. The Pearson English Activity Books are designed to develop and consolidate students' knowledge and understanding of the English language and grammar. They integrate cumulative learning in the Language strand of the curriculum, as well as in the Literature and Literacy strands. Using the Activity Books, students develop higher order language and literacy skills. They are supported with a solid language foundation, clear explanations and scaffolded learning. Students are exposed to rich and varied literature sources and text types, including contemporary and classic texts, Australian Aboriginal storytelling and news articles. Each level of the Activity Books includes core units which offer clear Language explanations followed by scaffolded activities to use the language in context and build on grammar, vocabulary, spelling, reading and writing skills. At the back of the book, four revision units support students in preparing for summative assessment. Teachers will also find extension activities, tests, pedagogical support, Australian Curriculum correlation charts and more online for free.",,,,,en
18,VIC,7,ENGLISH,9780143202837,6983703.0,Blueback /  Tim Winton,"Winton, Tim,  1960-",1958-2022,"Book, Audio book, Book/Illustrated, Book/Large print",24.16910171508789,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-349720524-t,1958.0,"Winton, Tim, 1960-",Book/Illustrated,1950.0,"9780143202837 Blueback /  Tim Winton Winton, Tim, 1960- Book/Illustrated",0.9190821256038648,0.6447612237439683,Blueback,,Tim Winton,Penguin Group Australia,2009,"A story about a young child and his mother's love for the sea, in particular for an old fish they name Blueback. The fish links the mother and child and embodies the attachment that they feel towards their home and the water that surrounds them.",86.0,Fiction,,,en
18,VIC,7,ENGLISH,9780143202837,6983703.0,Blueback /  Tim Winton,"Winton, Tim,  1960-",1958-2022,"Book, Audio book, Book/Illustrated, Book/Large print",24.16910171508789,very relevant,url,restricted,https://nla.gov.au/nla.obj-250661350,1958.0,"Winton, Tim, 1960-",Book/Illustrated,1950.0,"9780143202837 Blueback /  Tim Winton Winton, Tim, 1960- Book/Illustrated",0.9190821256038648,0.6447612237439683,Blueback,,Tim Winton,Penguin Group Australia,2009,"A story about a young child and his mother's love for the sea, in particular for an old fish they name Blueback. The fish links the mother and child and embodies the attachment that they feel towards their home and the water that surrounds them.",86.0,Fiction,,,en
18,VIC,7,ENGLISH,9780143202837,24248050.0,Blueback :  a contemporary fable /  Tim Winton,"Winton, Tim,  1960-",1997,"Book, Book/Illustrated",9.286694526672363,very relevant,url,restricted,http://catalog.hathitrust.org/api/volumes/oclc/37748604.html,1997.0,"Winton, Tim, 1960-",Book/Illustrated,1990.0,"9780143202837 Blueback :  a contemporary fable /  Tim Winton Winton, Tim, 1960- Book/Illustrated",0.966183574879227,0.1165048001415784,Blueback,,Tim Winton,Penguin Group Australia,2009,"A story about a young child and his mother's love for the sea, in particular for an old fish they name Blueback. The fish links the mother and child and embodies the attachment that they feel towards their home and the water that surrounds them.",86.0,Fiction,,,en
